"A842";"Nova FÃ¡tima";"PR";"-23.415284";"-50.577744";664.31
"A871";"Japira";"PR";"-23.773341";"-50.180570";692.88
"A821";"Joaquim TÃ¡vora";"PR";"-23.505266";"-49.946387";512.67
"A725";"AvarÃ©";"SP";"-23.101749";"-48.940997";776.36
"A714";"Itapeva";"SP";"-23.981918";"-48.885818";743.33
"A715";"SÃ£o Miguel Arcanjo";"SP";"-23.852022";"-48.164817";675.68
"A713";"Sorocaba";"SP";"-23.426035";"-47.585552";609.33
"A755";"Barueri";"SP";"-23.52389";"-46.86945";776.50
"A701";"SÃ£o Paulo-Mirante de Santana";"SP";"-23.496294";"-46.620088";785.64
"A728";"TaubatÃ©";"SP";"-23.041668";"-45.520841";582.26
"A740";"SÃ£o Luis do Paraitinga";"SP";"-23.228362";"-45.417055";862.30
"A619";"Parati";"RJ";"-23.223540";"-44.726863";3.00
"A602";"Rio de Janeiro-Marambaia";"RJ";"-23.050334";"-43.595685";9.16
"A820";"Marechal Candido Rondon";"PR";"-24.533303";"-54.019248";392.07
"A825";"Goioere";"PR";"-24.158460";"-53.030594";452.34
"A822";"Nova Tebas";"PR";"-24.437346";"-51.963020";656.24
"A872";"Ventania";"PR";"-24.280394";"-50.210150";1093.41
"A819";"Castro";"PR";"-24.786954";"-49.999266";993.60
"A746";"Barra do Turvo";"SP";"-24.962819";"-48.416379";659.89
"A712";"Iguape";"SP";"-24.671654";"-47.545896";2.70
"A745";"Moela";"SP";"-24.047845";"-46.263340";32.47
"A846";"Foz do IguaÃ§u";"PR";"-25.601834";"-54.483065";235.09
"A855";"Planalto";"PR";"-25.721863";"-53.747920";399.10
"A843";"Dois Vizinhos";"PR";"-25.699063";"-53.095273";545.95
"A823";"InÃ¡cio Martins";"PR";"-25.567879";"-51.077946";1208.85
"A818";"Ivai";"PR";"-25.010757";"-50.853853";803.58
"A874";"SÃ£o Mateus do Sul";"PR";"-25.835604";"-50.368994";780.21
"A807";"Curitiba";"PR";"-25.448688";"-49.230602";922.91
"A873";"Morretes";"PR";"-25.508935";"-48.808681";50.31
"A847";"Ilha do Mel";"PR";"-25.494522";"-48.326041";4.01
"A848";"Dionisio Cerqueira";"SC";"-26.286562";"-53.633114";807.54
"A857";"SÃ£o Miguel do Oeste";"SC";"-26.776699";"-53.504541";654.51
"A816";"Novo Horizonte";"SC";"-26.406499";"-52.850366";943.57
"A876";"Clevelandia";"PR";"-26.417200";"-52.348741";966.06
"A858";"XanxerÃª";"SC";"-26.938666";"-52.398090";878.74
"A875";"General Carneiro";"PR";"-26.398473";"-51.353670";1009.01
"A864";"Major Vieira";"SC";"-26.393664";"-50.363211";799.58
"A859";"CaÃ§ador";"SC";"-26.819156";"-50.985520";944.26
"A861";"Rio do Campo";"SC";"-26.937526";"-50.145445";591.67
"A862";"Rio Negrinho";"SC";"-26.248411";"-49.580624";856.89
"A817";"Indaial";"SC";"-26.913704";"-49.267978";72.24
"A851";"ItapoÃ¡";"SC";"-26.081303";"-48.641774";6.18
"A868";"Itajai";"SC";"-26.950924";"-48.762031";9.76
"A810";"Santa Rosa";"RS";"-27.890463";"-54.480014";272.84
"A854";"Frederico Westphalen";"RS";"-27.395686";"-53.429421";489.42
"A805";"Santo Augusto";"RS";"-27.854345";"-53.791179";489.67
"A856";"Palmeira das MissÃµes";"RS";"-27.920379";"-53.318049";614.11
"A828";"Erechim";"RS";"-27.657710";"-52.305805";777.08
"A841";"JoaÃ§aba";"SC";"-27.169268";"-51.558963";767.63
"A860";"Curitibanos";"SC";"-27.288624";"-50.604283";978.10
"A863";"Ituporanga";"SC";"-27.418410";"-49.646874";479.79
"A865";"Lages";"SC";"-27.802205";"-50.335473";955.00
"A806";"Florianopolis-SÃ£o JosÃ©";"SC";"-27.602530";"-48.620096";4.87
"A830";"SÃ£o Borja";"RS";"-28.650092";"-56.016291";81.08
"A852";"SÃ£o Luiz Gonzaga";"RS";"-28.417113";"-54.962403";245.50
"A853";"Cruz Alta";"RS";"-28.603440";"-53.673597";426.69
"A839";"Passo Fundo";"RS";"-28.226805";"-52.403582";680.67
"A837";"Soledade";"RS";"-28.859211";"-52.542387";660.44
"A844";"Lagoa Vemelha";"RS";"-28.222381";"-51.512845";833.83
"A880";"Vacaria";"RS";"-28.513602";"-50.882738";969.89
"A829";"SÃ£o JosÃ© dos Ausentes";"RS";"-28.748634";"-50.057880";1228.59
"A845";"Morro da Igreja (Bom Jardim da Serra)";"SC";"-28.126992";"-49.479610";1790.38
"A815";"SÃ£o Joaquim";"SC";"-28.275640";"-49.934617";1400.06
"A814";"Urussanga";"SC";"-28.532557";"-49.315205";40.56
"A867";"Ararangua";"SC";"-28.931353";"-49.497920";2.00
"A866";"Santa Marta";"SC";"-28.604414";"-48.813313";34.36
"A809";"Uruguaiana";"RS";"-29.839870";"-57.081899";74.29
"A883";"IbirubÃ¡";"RS";"-28.653458";"-53.111881";455.27
"A826";"Alegrete";"RS";"-29.709083";"-55.525486";120.88
"A833";"Santiago";"RS";"-29.191599";"-54.885653";390.03
"A803";"Santa Maria";"RS";"-29.724960";"-53.720469";103.10
"A813";"Rio Pardo";"RS";"-29.872113";"-52.381980";106.99
"A840";"Bento GonÃ§alves";"RS";"-29.164581";"-51.534202";623.27
"A879";"Canela";"RS";"-29.368788";"-50.827231";830.93
"A808";"Torres";"RS";"-29.350359";"-49.733263";8.44
"A831";"Quarai";"RS";"-30.368578";"-56.437115";113.05
"A804";"Santana do Livramento";"RS";"-30.842449";"-55.613089";328.00
"A832";"SÃ£o Gabriel";"RS";"-30.341450";"-54.310917";114.89
"A881";"Dom Pedrito";"RS";"-30.992475";"-54.815270";156.73
"A812";"CaÃ§apava do Sul";"RS";"-30.545317";"-53.467050";420.82
"A882";"Teutonia";"RS";"-29.450334";"-51.824283";80.41
"A801";"Porto Alegre";"RS";"-30.053536";"-51.174766";41.18
"A838";"CamaquÃ£";"RS";"-30.807953";"-51.834240";92.30
"A834";"Tramandai";"RS";"-30.010268";"-50.135887";4.56
"A884";"Campo Bom";"RS";"-29.674293";"-51.064042";23.35
"A827";"BagÃ©";"RS";"-31.3478";"-54.0133";226.19
"A811";"CanguÃ§u";"RS";"-31.403299";"-52.700699";446.81
"A878";"Mostardas";"RS";"-31.248279";"-50.906279";3.82
"A802";"Rio Grande";"RS";"-32.078780";"-52.167738";4.92
"A836";"JaguarÃ£o";"RS";"-32.534825";"-53.375860";31.48
"A899";"Chui";"RS";"-33.742297";"-53.372218";7.41
"C891";"Projeto Criosfera";"AA";"-84.0000";"-79.4942";1285.00
"U560";"Colonia";"UY";"-34.4510";"-57.7675";21.80
"U565";"Rocha";"UY";"-34.4936";"-54.3124";18.16

